step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,lap,reward,total_reward
1239,704,1088,0,0,6,2,1524,35,74,127,-1.0,-1174.0
1240,704,1088,0,0,6,2,1525,35,74,127,-1.0,-1175.0
1241,704,1088,0,0,6,2,1526,35,74,127,-1.0,-1176.0
1242,704,1088,0,0,6,2,1527,35,74,127,-1.0,-1177.0
1243,704,1088,0,0,6,2,1528,35,74,127,-1.0,-1178.0
1244,704,1088,0,0,6,2,1529,35,74,127,-1.0,-1179.0
1245,704,1088,0,0,6,2,1530,35,74,127,-1.0,-1180.0
1246,704,1088,0,0,6,2,1531,35,74,127,-1.0,-1181.0
1247,704,1088,0,0,6,2,1532,35,74,127,-1.0,-1182.0
1248,704,1088,0,0,6,2,1533,35,74,127,-1.0,-1183.0
1249,704,1088,0,0,6,2,1534,35,74,127,-1.0,-1184.0
1250,704,1088,0,0,6,2,1535,35,74,127,-1.0,-1185.0
1251,704,1088,0,0,6,2,1536,35,74,127,-1.0,-1186.0
1252,704,1088,0,0,6,2,1537,35,74,127,-1.0,-1187.0
1253,704,1088,0,0,6,2,1538,35,74,127,-1.0,-1188.0
1254,704,1088,0,0,6,2,1539,35,74,127,-1.0,-1189.0
1255,704,1088,0,0,6,2,1540,35,74,127,-1.0,-1190.0
1256,704,1088,0,0,6,2,1541,35,74,127,-1.0,-1191.0
1257,704,1088,0,0,6,2,1542,35,74,127,-1.0,-1192.0
1258,704,1088,0,0,6,2,1543,35,74,127,-1.0,-1193.0
1259,704,1088,0,0,6,2,1544,35,74,127,-1.0,-1194.0
1260,704,1088,0,0,6,2,1545,35,74,127,-1.0,-1195.0
1261,704,1088,0,0,6,2,1546,35,74,127,-1.0,-1196.0
1262,704,1088,0,0,6,2,1547,35,74,127,-1.0,-1197.0
1263,704,1088,0,0,6,2,1548,35,74,127,-1.0,-1198.0
1264,704,1088,0,0,6,2,1549,35,74,127,-1.0,-1199.0
1265,704,1088,0,0,6,2,1550,35,74,127,-1.0,-1200.0
1266,704,1088,0,0,6,2,1551,35,74,127,-1.0,-1201.0
1267,704,1088,0,0,6,2,1552,35,74,127,-1.0,-1202.0
1268,704,1088,0,0,6,2,1553,35,74,127,-1.0,-1203.0
1269,704,1088,0,0,6,2,1554,35,74,127,-1.0,-1204.0
1270,704,1088,0,0,6,2,1555,35,74,127,-1.0,-1205.0
1271,704,1088,0,0,6,2,1556,35,74,127,-1.0,-1206.0
1272,704,1088,0,0,6,2,1557,35,74,127,-1.0,-1207.0
1273,704,1088,0,0,6,2,1558,35,74,127,-1.0,-1208.0
1274,704,1088,0,0,6,2,1559,35,74,127,-1.0,-1209.0
1275,704,1088,0,0,6,2,1560,35,74,127,-1.0,-1210.0
1276,704,1088,0,0,6,2,1561,35,74,127,-1.0,-1211.0
1277,704,1088,0,0,6,2,1562,35,74,127,-1.0,-1212.0
1278,704,1088,0,0,6,2,1563,35,74,127,-1.0,-1213.0
1279,704,1088,0,0,6,2,1564,35,74,127,-1.0,-1214.0
1280,704,1088,0,0,6,2,1565,35,74,127,-1.0,-1215.0
1281,704,1088,0,0,6,2,1566,35,74,127,-1.0,-1216.0
1282,704,1088,0,0,6,2,1567,35,74,127,-1.0,-1217.0
1283,704,1088,0,0,6,2,1568,35,74,127,-1.0,-1218.0
1284,704,1088,0,0,6,2,1569,35,74,127,-1.0,-1219.0
1285,704,1088,0,0,6,2,1570,35,74,127,-1.0,-1220.0
1286,704,1088,0,0,6,2,1571,35,74,127,-1.0,-1221.0
1287,704,1088,0,0,6,2,1572,35,74,127,-1.0,-1222.0
1288,704,1088,0,0,6,2,1573,35,74,127,-1.0,-1223.0
1289,704,1088,0,0,6,2,1574,35,74,127,-1.0,-1224.0
1290,704,1088,0,0,6,2,1575,35,74,127,-1.0,-1225.0
1291,704,1088,0,0,6,2,1576,35,74,127,-1.0,-1226.0
1292,704,1088,0,0,6,2,1577,35,74,127,-1.0,-1227.0
1293,704,1088,0,0,6,2,1578,35,74,127,-1.0,-1228.0
1294,704,1088,0,0,6,2,1579,35,74,127,-1.0,-1229.0
1295,704,1088,0,0,6,2,1580,35,74,127,-1.0,-1230.0
1296,704,1088,0,0,6,2,1581,35,74,127,-1.0,-1231.0
1297,704,1088,0,0,6,2,1582,35,74,127,-1.0,-1232.0
1298,704,1088,0,0,6,2,1583,35,74,127,-1.0,-1233.0
1299,704,1088,0,0,6,2,1584,35,74,127,-1.0,-1234.0
1300,704,1088,0,0,6,2,1585,35,74,127,-1.0,-1235.0
1301,704,1088,0,0,6,2,1586,35,74,127,-1.0,-1236.0
1302,704,1088,0,0,6,2,1587,35,74,127,-1.0,-1237.0
1303,704,1088,0,0,6,2,1588,35,74,127,-1.0,-1238.0
1304,704,1088,0,0,6,2,1589,35,74,127,-1.0,-1239.0
1305,704,1088,0,0,6,2,1590,35,74,127,-1.0,-1240.0
1306,704,1088,0,0,6,2,1591,35,74,127,-1.0,-1241.0
1307,704,1088,0,0,6,2,1592,35,74,127,-1.0,-1242.0
1308,704,1088,0,0,6,2,1593,35,74,127,-1.0,-1243.0
1309,704,1088,0,0,6,2,1594,35,74,127,-1.0,-1244.0
1310,704,1088,0,0,6,2,1595,35,74,127,-1.0,-1245.0
1311,704,1088,0,0,6,2,1596,35,74,127,-1.0,-1246.0
1312,704,1088,0,0,6,2,1597,35,74,127,-1.0,-1247.0
1313,704,1088,0,0,6,2,1598,35,74,127,-1.0,-1248.0
1314,704,1088,0,0,6,2,1599,35,74,127,-1.0,-1249.0
1315,704,1088,0,0,6,2,1600,35,74,127,-1.0,-1250.0
1316,704,1088,0,0,6,2,1601,35,74,127,-1.0,-1251.0
1317,704,1088,0,0,6,2,1602,35,74,127,-1.0,-1252.0
1318,704,1088,0,0,6,2,1603,35,74,127,-1.0,-1253.0
1319,704,1088,0,0,6,2,1604,35,74,127,-1.0,-1254.0
1320,704,1088,0,0,6,2,1605,35,74,127,-1.0,-1255.0
1321,704,1088,0,0,6,2,1606,35,74,127,-1.0,-1256.0
1322,704,1088,0,0,6,2,1607,35,74,127,-1.0,-1257.0
1323,704,1088,0,0,6,2,1608,35,74,127,-1.0,-1258.0
1324,704,1088,0,0,6,2,1609,35,74,127,-1.0,-1259.0
1325,704,1088,0,0,6,2,1610,35,74,127,-1.0,-1260.0
1326,704,1088,0,0,6,2,1611,35,74,127,-1.0,-1261.0
1327,704,1088,0,0,6,2,1612,35,74,127,-1.0,-1262.0
1328,704,1088,0,0,6,2,1613,35,74,127,-1.0,-1263.0
1329,704,1088,0,0,6,2,1614,35,74,127,-1.0,-1264.0
1330,704,1088,0,0,6,2,1615,35,74,127,-1.0,-1265.0
1331,704,1088,0,0,6,2,1616,35,74,127,-1.0,-1266.0
1332,704,1088,0,0,6,2,1617,35,74,127,-1.0,-1267.0
1333,704,1088,0,0,6,2,1618,35,74,127,-1.0,-1268.0
1334,704,1088,0,0,6,2,1619,35,74,127,-1.0,-1269.0
1335,704,1088,0,0,6,2,1620,35,74,127,-1.0,-1270.0
1336,704,1088,0,0,6,2,1621,35,74,127,-1.0,-1271.0
1337,704,1088,0,0,6,2,1622,35,74,127,-1.0,-1272.0
1338,704,1088,0,0,6,2,1623,35,74,127,-1.0,-1273.0
1339,704,1088,0,0,6,2,1624,35,74,127,-1.0,-1274.0
1340,704,1088,0,0,6,2,1625,35,74,127,-1.0,-1275.0
1341,704,1088,0,0,6,2,1626,35,74,127,-1.0,-1276.0
1342,704,1088,0,0,6,2,1627,35,74,127,-1.0,-1277.0
1343,704,1088,0,0,6,2,1628,35,74,127,-1.0,-1278.0
1344,704,1088,0,0,6,2,1629,35,74,127,-1.0,-1279.0
1345,704,1088,0,0,6,2,1630,35,74,127,-1.0,-1280.0
1346,704,1088,0,0,6,2,1631,35,74,127,-1.0,-1281.0
1347,704,1088,0,0,6,2,1632,35,74,127,-1.0,-1282.0
1348,704,1088,0,0,6,2,1633,35,74,127,-1.0,-1283.0
1349,704,1088,0,0,6,2,1634,35,74,127,-1.0,-1284.0
1350,704,1088,0,0,6,2,1635,35,74,127,-1.0,-1285.0
1351,704,1088,0,0,6,2,1636,35,74,127,-1.0,-1286.0
1352,704,1088,0,0,6,2,1637,35,74,127,-1.0,-1287.0
1353,704,1088,0,0,6,2,1638,35,74,127,-1.0,-1288.0
1354,704,1088,0,0,6,2,1639,35,74,127,-1.0,-1289.0
1355,704,1088,0,0,6,2,1640,35,74,127,-1.0,-1290.0
1356,704,1088,0,0,6,2,1641,35,74,127,-1.0,-1291.0
1357,704,1088,0,0,6,2,1642,35,74,127,-1.0,-1292.0
1358,704,1088,0,0,6,2,1643,35,74,127,-1.0,-1293.0
1359,704,1088,0,0,6,2,1644,35,74,127,-1.0,-1294.0
1360,704,1088,0,0,6,2,1645,35,74,127,-1.0,-1295.0
1361,704,1088,0,0,6,2,1646,35,74,127,-1.0,-1296.0
1362,704,1088,0,0,6,2,1647,35,74,127,-1.0,-1297.0
1363,704,1088,0,0,6,2,1648,35,74,127,-1.0,-1298.0
1364,704,1088,0,0,6,2,1649,35,74,127,-1.0,-1299.0
1365,704,1088,0,0,6,2,1650,35,74,127,-1.0,-1300.0
1366,704,1088,0,0,6,2,1651,35,74,127,-1.0,-1301.0
1367,704,1088,0,0,6,2,1652,35,74,127,-1.0,-1302.0
1368,704,1088,0,0,6,2,1653,35,74,127,-1.0,-1303.0
1369,704,1088,0,0,6,2,1654,35,74,127,-1.0,-1304.0
1370,704,1088,0,0,6,2,1655,35,74,127,-1.0,-1305.0
1371,704,1088,0,0,6,2,1656,35,74,127,-1.0,-1306.0
1372,704,1088,0,0,6,2,1657,35,74,127,-1.0,-1307.0
1373,704,1088,0,0,6,2,1658,35,74,127,-1.0,-1308.0
1374,704,1088,0,0,6,2,1659,35,74,127,-1.0,-1309.0
1375,704,1088,0,0,6,2,1660,35,74,127,-1.0,-1310.0
1376,704,1088,0,0,6,2,1661,35,74,127,-1.0,-1311.0
1377,704,1088,0,0,6,2,1662,35,74,127,-1.0,-1312.0
1378,704,1088,0,0,6,2,1663,35,74,127,-1.0,-1313.0
1379,704,1088,0,0,6,2,1664,35,74,127,-1.0,-1314.0
1380,704,1088,0,0,6,2,1665,35,74,127,-1.0,-1315.0
1381,704,1088,0,0,6,2,1666,35,74,127,-1.0,-1316.0
1382,704,1088,0,0,6,2,1667,35,74,127,-1.0,-1317.0
1383,704,1088,0,0,6,2,1668,35,74,127,-1.0,-1318.0
1384,704,1088,0,0,6,2,1669,35,74,127,-1.0,-1319.0
1385,704,1088,0,0,6,2,1670,35,74,127,-1.0,-1320.0
1386,704,1088,0,0,6,2,1671,35,74,127,-1.0,-1321.0
1387,704,1088,0,0,6,2,1672,35,74,127,-1.0,-1322.0
1388,704,1088,0,0,6,2,1673,35,74,127,-1.0,-1323.0
1389,704,1088,0,0,6,2,1674,35,74,127,-1.0,-1324.0
1390,704,1088,0,0,6,2,1675,35,74,127,-1.0,-1325.0
1391,704,1088,0,0,6,2,1676,35,74,127,-1.0,-1326.0
1392,704,1088,0,0,6,2,1677,35,74,127,-1.0,-1327.0
1393,704,1088,0,0,6,2,1678,35,74,127,-1.0,-1328.0
1394,704,1088,0,0,6,2,1679,35,74,127,-1.0,-1329.0
1395,704,1088,0,0,6,2,1680,35,74,127,-1.0,-1330.0
1396,704,1088,0,0,6,2,1681,35,74,127,-1.0,-1331.0
1397,704,1088,0,0,6,2,1682,35,74,127,-1.0,-1332.0
1398,704,1088,0,0,6,2,1683,35,74,127,-1.0,-1333.0
1399,704,1088,0,0,6,2,1684,35,74,127,-1.0,-1334.0
1400,704,1088,0,0,6,2,1685,35,74,127,-1.0,-1335.0
1401,704,1088,0,0,6,2,1686,35,74,127,-1.0,-1336.0
1402,704,1088,0,0,6,2,1687,35,74,127,-1.0,-1337.0
1403,704,1088,0,0,6,2,1688,35,74,127,-1.0,-1338.0
1404,704,1088,0,0,6,2,1689,35,74,127,-1.0,-1339.0
1405,704,1088,0,0,6,2,1690,35,74,127,-1.0,-1340.0
1406,704,1088,0,0,6,2,1691,35,74,127,-1.0,-1341.0
1407,704,1088,0,0,6,2,1692,35,74,127,-1.0,-1342.0
1408,704,1088,0,0,6,2,1693,35,74,127,-1.0,-1343.0
1409,704,1088,0,0,6,2,1694,35,74,127,-1.0,-1344.0
1410,704,1088,0,0,6,2,1695,35,74,127,-1.0,-1345.0
1411,704,1088,0,0,6,2,1696,35,74,127,-1.0,-1346.0
1412,704,1088,0,0,6,2,1697,35,74,127,-1.0,-1347.0
1413,704,1088,0,0,6,2,1698,35,74,127,-1.0,-1348.0
1414,704,1088,0,0,6,2,1699,35,74,127,-1.0,-1349.0
1415,704,1088,0,0,6,2,1700,35,74,127,-1.0,-1350.0
1416,704,1088,0,0,6,2,1701,35,74,127,-1.0,-1351.0
1417,704,1088,0,0,6,2,1702,35,74,127,-1.0,-1352.0
1418,704,1088,0,0,6,2,1703,35,74,127,-1.0,-1353.0
1419,704,1088,0,0,6,2,1704,35,74,127,-1.0,-1354.0
1420,704,1088,0,0,6,2,1705,35,74,127,-1.0,-1355.0
1421,704,1088,0,0,6,2,1706,35,74,127,-1.0,-1356.0
1422,704,1088,0,0,6,2,1707,35,74,127,-1.0,-1357.0
1423,704,1088,0,0,6,2,1708,35,74,127,-1.0,-1358.0
1424,704,1088,0,0,6,2,1709,35,74,127,-1.0,-1359.0
1425,704,1088,0,0,6,2,1710,35,74,127,-1.0,-1360.0
1426,704,1088,0,0,6,2,1711,35,74,127,-1.0,-1361.0
1427,704,1088,0,0,6,2,1712,35,74,127,-1.0,-1362.0
1428,704,1088,0,0,6,2,1713,35,74,127,-1.0,-1363.0
1429,704,1088,0,0,6,2,1714,35,74,127,-1.0,-1364.0
1430,704,1088,0,0,6,2,1715,35,74,127,-1.0,-1365.0
1431,704,1088,0,0,6,2,1716,35,74,127,-1.0,-1366.0
1432,704,1088,0,0,6,2,1717,35,74,127,-1.0,-1367.0
1433,704,1088,0,0,6,2,1718,35,74,127,-1.0,-1368.0
1434,704,1088,0,0,6,2,1719,35,74,127,-1.0,-1369.0
1435,704,1088,0,0,6,2,1720,35,74,127,-1.0,-1370.0
1436,704,1088,0,0,6,2,1721,35,74,127,-1.0,-1371.0
1437,704,1088,0,0,6,2,1722,35,74,127,-1.0,-1372.0
1438,704,1088,0,0,6,2,1723,35,74,127,-1.0,-1373.0
1439,704,1088,0,0,6,2,1724,35,74,127,-1.0,-1374.0
1440,704,1088,0,0,6,2,1725,35,74,127,-1.0,-1375.0
1441,704,1088,0,0,6,2,1726,35,74,127,-1.0,-1376.0
1442,704,1088,0,0,6,2,1727,35,74,127,-1.0,-1377.0
1443,704,1088,0,0,6,2,1728,35,74,127,-1.0,-1378.0
1444,704,1088,0,0,6,2,1729,35,74,127,-1.0,-1379.0
1445,704,1088,0,0,6,2,1730,35,74,127,-1.0,-1380.0
1446,704,1088,0,0,6,2,1731,35,74,127,-1.0,-1381.0
1447,704,1088,0,0,6,2,1732,35,74,127,-1.0,-1382.0
1448,704,1088,0,0,6,2,1733,35,74,127,-1.0,-1383.0
1449,704,1088,0,0,6,2,1734,35,74,127,-1.0,-1384.0
1450,704,1088,0,0,6,2,1735,35,74,127,-1.0,-1385.0
1451,704,1088,0,0,6,2,1736,35,74,127,-1.0,-1386.0
1452,704,1088,0,0,6,2,1737,35,74,127,-1.0,-1387.0
1453,704,1088,0,0,6,2,1738,35,74,127,-1.0,-1388.0
1454,704,1088,0,0,6,2,1739,35,74,127,-1.0,-1389.0
1455,704,1088,0,0,6,2,1740,35,74,127,-1.0,-1390.0
1456,704,1088,0,0,6,2,1741,35,74,127,-1.0,-1391.0
1457,704,1088,0,0,6,2,1742,35,74,127,-1.0,-1392.0
1458,704,1088,0,0,6,2,1743,35,74,127,-1.0,-1393.0
1459,704,1088,0,0,6,2,1744,35,74,127,-1.0,-1394.0
1460,704,1088,0,0,6,2,1745,35,74,127,-1.0,-1395.0
1461,704,1088,0,0,6,2,1746,35,74,127,-1.0,-1396.0
1462,704,1088,0,0,6,2,1747,35,74,127,-1.0,-1397.0
1463,704,1088,0,0,6,2,1748,35,74,127,-1.0,-1398.0
1464,704,1088,0,0,6,2,1749,35,74,127,-1.0,-1399.0
1465,704,1088,0,0,6,2,1750,35,74,127,-1.0,-1400.0
1466,704,1088,0,0,6,2,1751,35,74,127,-1.0,-1401.0
1467,704,1088,0,0,6,2,1752,35,74,127,-1.0,-1402.0
1468,704,1088,0,0,6,2,1753,35,74,127,-1.0,-1403.0
1469,704,1088,0,0,6,2,1754,35,74,127,-1.0,-1404.0
1470,704,1088,0,0,6,2,1755,35,74,127,-1.0,-1405.0
1471,704,1088,0,0,6,2,1756,35,74,127,-1.0,-1406.0
1472,704,1088,0,0,6,2,1757,35,74,127,-1.0,-1407.0
1473,704,1088,0,0,6,2,1758,35,74,127,-1.0,-1408.0
1474,704,1088,0,0,6,2,1759,35,74,127,-1.0,-1409.0
1475,704,1088,0,0,6,2,1760,35,74,127,-1.0,-1410.0
1476,704,1088,0,0,6,2,1761,35,74,127,-1.0,-1411.0
1477,704,1088,0,0,6,2,1762,35,74,127,-1.0,-1412.0
1478,704,1088,0,0,6,2,1763,35,74,127,-1.0,-1413.0
1479,704,1088,0,0,6,2,1764,35,74,127,-1.0,-1414.0
1480,704,1088,0,0,6,2,1765,35,74,127,-1.0,-1415.0
1481,704,1088,0,0,6,2,1766,35,74,127,-1.0,-1416.0
1482,704,1088,0,0,6,2,1767,35,74,127,-1.0,-1417.0
1483,704,1088,0,0,6,2,1768,35,74,127,-1.0,-1418.0
1484,704,1088,0,0,6,2,1769,35,74,127,-1.0,-1419.0
1485,704,1088,0,0,6,2,1770,35,74,127,-1.0,-1420.0
1486,704,1088,0,0,6,2,1771,35,74,127,-1.0,-1421.0
1487,704,1088,0,0,6,2,1772,35,74,127,-1.0,-1422.0
1488,704,1088,0,0,6,2,1773,35,74,127,-1.0,-1423.0
1489,704,1088,0,0,6,2,1774,35,74,127,-1.0,-1424.0
1490,704,1088,0,0,6,2,1775,35,74,127,-1.0,-1425.0
1491,704,1088,0,0,6,2,1776,35,74,127,-1.0,-1426.0
1492,704,1088,0,0,6,2,1777,35,74,127,-1.0,-1427.0
1493,704,1088,0,0,6,2,1778,35,74,127,-1.0,-1428.0
1494,704,1088,0,0,6,2,1779,35,74,127,-1.0,-1429.0
1495,704,1088,0,0,6,2,1780,35,74,127,-1.0,-1430.0
1496,704,1088,0,0,6,2,1781,35,74,127,-1.0,-1431.0
1497,704,1088,0,0,6,2,1782,35,74,127,-1.0,-1432.0
1498,704,1088,0,0,6,2,1783,35,74,127,-1.0,-1433.0
1499,704,1088,0,0,6,2,1784,35,74,127,-1.0,-1434.0
1500,704,1088,0,0,6,2,1785,35,74,127,-1.0,-1435.0
1501,704,1088,0,0,6,2,1786,35,74,127,-1.0,-1436.0
1502,704,1088,0,0,6,2,1787,35,74,127,-1.0,-1437.0
1503,704,1088,0,0,6,2,1788,35,74,127,-1.0,-1438.0
1504,704,1088,0,0,6,2,1789,35,74,127,-1.0,-1439.0
1505,704,1088,0,0,6,2,1790,35,74,127,-1.0,-1440.0
1506,704,1088,0,0,6,2,1791,35,74,127,-1.0,-1441.0
1507,704,1088,0,0,6,2,1792,35,74,127,-1.0,-1442.0
1508,704,1088,0,0,6,2,1793,35,74,127,-1.0,-1443.0
1509,704,1088,0,0,6,2,1794,35,74,127,-1.0,-1444.0
1510,704,1088,0,0,6,2,1795,35,74,127,-1.0,-1445.0
1511,704,1088,0,0,6,2,1796,35,74,127,-1.0,-1446.0
1512,704,1088,0,0,6,2,1797,35,74,127,-1.0,-1447.0
1513,704,1088,0,0,6,2,1798,35,74,127,-1.0,-1448.0
1514,704,1088,0,0,6,2,1799,35,74,127,-1.0,-1449.0
1515,704,1088,0,0,6,2,1800,35,74,127,-1.0,-1450.0
1516,704,1088,0,0,6,2,1801,35,74,127,-1.0,-1451.0
1517,704,1088,0,0,6,2,1802,35,74,127,-1.0,-1452.0
1518,704,1088,0,0,6,2,1803,35,74,127,-1.0,-1453.0
1519,704,1088,0,0,6,2,1804,35,74,127,-1.0,-1454.0
1520,704,1088,0,0,6,2,1805,35,74,127,-1.0,-1455.0
1521,704,1088,0,0,6,2,1806,35,74,127,-1.0,-1456.0
1522,704,1088,0,0,6,2,1807,35,74,127,-1.0,-1457.0
1523,704,1088,0,0,6,2,1808,35,74,127,-1.0,-1458.0
1524,704,1088,0,0,6,2,1809,35,74,127,-1.0,-1459.0
1525,704,1088,0,0,6,2,1810,35,74,127,-1.0,-1460.0
1526,704,1088,0,0,6,2,1811,35,74,127,-1.0,-1461.0
1527,704,1088,0,0,6,2,1812,35,74,127,-1.0,-1462.0
1528,704,1088,0,0,6,2,1813,35,74,127,-1.0,-1463.0
1529,704,1088,0,0,6,2,1814,35,74,127,-1.0,-1464.0
1530,704,1088,0,0,6,2,1815,35,74,127,-1.0,-1465.0
1531,704,1088,0,0,6,2,1816,35,74,127,-1.0,-1466.0
1532,704,1088,0,0,6,2,1817,35,74,127,-1.0,-1467.0
1533,704,1088,0,0,6,2,1818,35,74,127,-1.0,-1468.0
1534,704,1088,0,0,6,2,1819,35,74,127,-1.0,-1469.0
1535,704,1088,0,0,6,2,1820,35,74,127,-1.0,-1470.0
1536,704,1088,0,0,6,2,1821,35,74,127,-1.0,-1471.0
1537,704,1088,0,0,6,2,1822,35,74,127,-1.0,-1472.0
1538,704,1088,0,0,6,2,1823,35,74,127,-1.0,-1473.0
1539,704,1088,0,0,6,2,1824,35,74,127,-1.0,-1474.0
1540,704,1088,0,0,6,2,1825,35,74,127,-1.0,-1475.0
1541,704,1088,0,0,6,2,1826,35,74,127,-1.0,-1476.0
1542,704,1088,0,0,6,2,1827,35,74,127,-1.0,-1477.0
1543,704,1088,0,0,6,2,1828,35,74,127,-1.0,-1478.0
1544,704,1088,0,0,6,2,1829,35,74,127,-1.0,-1479.0
1545,704,1088,0,0,6,2,1830,35,74,127,-1.0,-1480.0
1546,704,1088,0,0,6,2,1831,35,74,127,-1.0,-1481.0
1547,704,1088,0,0,6,2,1832,35,74,127,-1.0,-1482.0
1548,704,1088,0,0,6,2,1833,35,74,127,-1.0,-1483.0
1549,704,1088,0,0,6,2,1834,35,74,127,-1.0,-1484.0
1550,704,1088,0,0,6,2,1835,35,74,127,-1.0,-1485.0
1551,704,1088,0,0,6,2,1836,35,74,127,-1.0,-1486.0
1552,704,1088,0,0,6,2,1837,35,74,127,-1.0,-1487.0
1553,704,1088,0,0,6,2,1838,35,74,127,-1.0,-1488.0
1554,704,1088,0,0,6,2,1839,35,74,127,-1.0,-1489.0
1555,704,1088,0,0,6,2,1840,35,74,127,-1.0,-1490.0
1556,704,1088,0,0,6,2,1841,35,74,127,-1.0,-1491.0
1557,704,1088,0,0,6,2,1842,35,74,127,-1.0,-1492.0
1558,704,1088,0,0,6,2,1843,35,74,127,-1.0,-1493.0
1559,704,1088,0,0,6,2,1844,35,74,127,-1.0,-1494.0
1560,704,1088,0,0,6,2,1845,35,74,127,-1.0,-1495.0
1561,704,1088,0,0,6,2,1846,35,74,127,-1.0,-1496.0
1562,704,1088,0,0,6,2,1847,35,74,127,-1.0,-1497.0
1563,704,1088,0,0,6,2,1848,35,74,127,-1.0,-1498.0
1564,704,1088,0,0,6,2,1849,35,74,127,-1.0,-1499.0
1565,704,1088,0,0,6,2,1850,35,74,127,-1.0,-1500.0
1566,704,1088,0,0,6,2,1851,35,74,127,-1.0,-1501.0
1567,704,1088,0,0,6,2,1852,35,74,127,-1.0,-1502.0
1568,704,1088,0,0,6,2,1853,35,74,127,-1.0,-1503.0
1569,704,1088,0,0,6,2,1854,35,74,127,-1.0,-1504.0
1570,704,1088,0,0,6,2,1855,35,74,127,-1.0,-1505.0
1571,704,1088,0,0,6,2,1856,35,74,127,-1.0,-1506.0
1572,704,1088,0,0,6,2,1857,35,74,127,-1.0,-1507.0
1573,704,1088,0,0,6,2,1858,35,74,127,-1.0,-1508.0
1574,704,1088,0,0,6,2,1859,35,74,127,-1.0,-1509.0
1575,704,1088,0,0,6,2,1860,35,74,127,-1.0,-1510.0
1576,704,1088,0,0,6,2,1861,35,74,127,-1.0,-1511.0
1577,704,1088,0,0,6,2,1862,35,74,127,-1.0,-1512.0
1578,704,1088,0,0,6,2,1863,35,74,127,-1.0,-1513.0
1579,704,1088,0,0,6,2,1864,35,74,127,-1.0,-1514.0
1580,704,1088,0,0,6,2,1865,35,74,127,-1.0,-1515.0
1581,704,1088,0,0,6,2,1866,35,74,127,-1.0,-1516.0
1582,704,1088,0,0,6,2,1867,35,74,127,-1.0,-1517.0
1583,704,1088,0,0,6,2,1868,35,74,127,-1.0,-1518.0
1584,704,1088,0,0,6,2,1869,35,74,127,-1.0,-1519.0
1585,704,1088,0,0,6,2,1870,35,74,127,-1.0,-1520.0
1586,704,1088,0,0,6,2,1871,35,74,127,-1.0,-1521.0
1587,704,1088,0,0,6,2,1872,35,74,127,-1.0,-1522.0
1588,704,1088,0,0,6,2,1873,35,74,127,-1.0,-1523.0
1589,704,1088,0,0,6,2,1874,35,74,127,-1.0,-1524.0
1590,704,1088,0,0,6,2,1875,35,74,127,-1.0,-1525.0
1591,704,1088,0,0,6,2,1876,35,74,127,-1.0,-1526.0
1592,704,1088,0,0,6,2,1877,35,74,127,-1.0,-1527.0
1593,704,1088,0,0,6,2,1878,35,74,127,-1.0,-1528.0
1594,704,1088,0,0,6,2,1879,35,74,127,-1.0,-1529.0
1595,704,1088,0,0,6,2,1880,35,74,127,-1.0,-1530.0
1596,704,1088,0,0,6,2,1881,35,74,127,-1.0,-1531.0
1597,704,1088,0,0,6,2,1882,35,74,127,-1.0,-1532.0
1598,704,1088,0,0,6,2,1883,35,74,127,-1.0,-1533.0
1599,704,1088,0,0,6,2,1884,35,74,127,-1.0,-1534.0
1600,704,1088,0,0,6,2,1885,35,74,127,-1.0,-1535.0
1601,704,1088,0,0,6,2,1886,35,74,127,-1.0,-1536.0
1602,704,1088,0,0,6,2,1887,35,74,127,-1.0,-1537.0
1603,704,1088,0,0,6,2,1888,35,74,127,-1.0,-1538.0
1604,704,1088,0,0,6,2,1889,35,74,127,-1.0,-1539.0
1605,704,1088,0,0,6,2,1890,35,74,127,-1.0,-1540.0
1606,704,1088,0,0,6,2,1891,35,74,127,-1.0,-1541.0
1607,704,1088,0,0,6,2,1892,35,74,127,-1.0,-1542.0
1608,704,1088,0,0,6,2,1893,35,74,127,-1.0,-1543.0
1609,704,1088,0,0,6,2,1894,35,74,127,-1.0,-1544.0
1610,704,1088,0,0,6,2,1895,35,74,127,-1.0,-1545.0
1611,704,1088,0,0,6,2,1896,35,74,127,-1.0,-1546.0
1612,704,1088,0,0,6,2,1897,35,74,127,-1.0,-1547.0
1613,704,1088,0,0,6,2,1898,35,74,127,-1.0,-1548.0
1614,704,1088,0,0,6,2,1899,35,74,127,-1.0,-1549.0
1615,704,1088,0,0,6,2,1900,35,74,127,-1.0,-1550.0
1616,704,1088,0,0,6,2,1901,35,74,127,-1.0,-1551.0
1617,704,1088,0,0,6,2,1902,35,74,127,-1.0,-1552.0
1618,704,1088,0,0,6,2,1903,35,74,127,-1.0,-1553.0
1619,704,1088,0,0,6,2,1904,35,74,127,-1.0,-1554.0
1620,704,1088,0,0,6,2,1905,35,74,127,-1.0,-1555.0
1621,704,1088,0,0,6,2,1906,35,74,127,-1.0,-1556.0
1622,704,1088,0,0,6,2,1907,35,74,127,-1.0,-1557.0
1623,704,1088,0,0,6,2,1908,35,74,127,-1.0,-1558.0
1624,704,1088,0,0,6,2,1909,35,74,127,-1.0,-1559.0
1625,704,1088,0,0,6,2,1910,35,74,127,-1.0,-1560.0
